EBELN,EBELP,MATNR,TXZ01,WERKS,LGORT,MENGE,MEINS,NETPR,PEINH,NETWR,BPRME,BPUMZ,BPUMN,INFNR,MWSKZ,WEPOS,REPOS,LOEKZ,ELIKZ,EKKO_BUKRS,EKKO_BSTYP,EKKO_BSART,EKKO_LIFNR,EKKO_EKORG,EKKO_EKGRP,EKKO_BEDAT,EKKO_AEDAT,EKKO_KDATB,EKKO_KDATE,EKKO_WAERS,EKKO_ZTERM,EKKO_INCO1,EKKO_INCO2,EKKO_WKURS,EKKO_KUNNR,EKKO_LLIEF,EKKO_VERKF,EKKO_LOEKZ,BANFN,BNFPO,EBAN_BSART,EBAN_TXZ01,EBAN_LGORT,EBAN_MENGE,EBAN_MEINS,EBAN_BADAT,EBAN_AFNAM,EBAN_EKGRP,EBAN_FRGRL,EBAN_FRGST,EBAN_KNTTP,EBAN_PREIS,EBAN_PEINH,EBAN_WAERS,EBAN_BEDNR,EBAN_LOEKZ,EBKN_ZEKKN,EBKN_KOSTL,EBKN_PS_PSP_PNR,EBKN_SAKTO,EBKN_KOKRS,EBKN_GSBER,EBKN_VBELN,EBKN_VBELP,EBKN_AUFNR,EBKN_ANLN1,EBKN_VKONT,EBKN_PRCTR,EBKN_FKBER,EBKN_BUKRS,EKKN_ZEKKN,EKKN_KOSTL,EKKN_PS_PSP_PNR,EKKN_SAKTO,EKKN_KOKRS,EKKN_GSBER,EKKN_VBELN,EKKN_VBELP,EKKN_AUFNR,EKKN_ANLN1,EKKN_PRCTR,EKKN_FKBER,EKKN_BUKRS,EKKN_VKONT,EKBE_ZEKKN,EKBE_VGABE,EKBE_GJAHR,EKBE_BELNR,EKBE_BUZEI,EKBE_BEWTP,EKBE_MENGE,EKBE_MEINS,EKBE_DMBTR,EKBE_WAERS,EKBE_BUDAT,EKBE_BLDAT,EKBE_SHKZG,EKBE_BWART,EKBE_MATNR,EKBE_WERKS,EKBE_LGORT,EKBE_LIFNR,MSEG_MBLNR,MSEG_MJAHR,MSEG_ZEILE,MSEG_BWART,MSEG_MATNR,MSEG_WERKS,MSEG_LGORT,MSEG_CHARG,MSEG_LIFNR,MSEG_MENGE,MSEG_MEINS,MSEG_DMBTR,MSEG_WAERS,MSEG_BUKRS,MSEG_KOSTL,MSEG_SAKTO,MSEG_SGTXT,MSEG_XAUTO,MBLNR,MJAHR,MKPF_BLDAT,MKPF_BUDAT,MKPF_CPUDT,MKPF_USNAM,MKPF_TCODE,MKPF_BKTXT,MKPF_FRBNR,MKPF_XABLN,MKPF_VBELN,MKPF_KZDIS,MKPF_BWART,MARD_LABST,MARD_UMLME,MARD_EINME,MARD_AUSME,MARD_SPEME,MARD_INSME,MARD_LFGJA,MARD_LFMON,MARD_LFGBE,MARD_LBKUM,MARD_SALK3,MARD_MAABC,MARD_MTVFP,MARD_PERKZ,MARD_BKLAS,kpi_three_way_match,kpi_po_cycle_time_days,kpi_on_time_delivery
4500000165,10,MAT00000047,PO Item 165,2100,0002,236.71,PC,10887.45,1,2577168.29,M,1,1,INFO000048,I1,X,X,,,1000,F,RS,V000031,2000,3,20231216,20231216,20231216,20240315,USD,0001,DDP,DESTINATION PORT,75.8282,,1200.0,SALES07,,1000000063.0,10.0,RV,PR Item 63,0010,19.306,M,20250814.0,USER010,3.0,X,3.0,K,15148.78,1.0,INR,REQ00000063,,1.0,CC000008,WBS-0001,6000000013.0,1000.0,BU05,5952059278.0,10.0,ORD396451,,,PC0010,SAL,2000.0,1,CC000013,WBS-0003,6000000026,1000,BU02,,,,,PC0008,,1000,,1,1,2024,5000000165,1,R,102.135,M,390863.8,USD,20240723,20240723,H,102,MAT00000048,1000,0010,V000024,5000000165,2023,1,502,MAT00000060,2000,WH01,,V000025,198.605,L,350942.84,USD,1000,CC000020,6000000024,GR Material 165,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000166,10,MAT00000035,PO Item 166,1100,0001,278.894,M,19997.73,1,5577246.91,PC,1,1,INFO000013,V0,X,X,,,2000,F,ZUB,V000016,1000,20,20241110,20241110,20241110,20250208,INR,NET30,EXW,DESTINATION PORT,81.7857,C000042,,SALES05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CC000001,WBS-0001,6000000006,1000,BU02,5108932916.0,10.0,,,PC0001,SAL,3000,,1,5,2023,5000000166,1,R,118.538,KG,502306.34,EUR,20230417,20230417,H,121,MAT00000016,2100,0001,V000010,5000000166,2023,1,502,MAT00000058,2000,0010,BATCH31061,V000034,27.64,KG,114790.42,INR,3000,CC000002,6000000018,GR Material 166,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000167,10,MAT00000049,PO Item 167,1000,0010,149.87,KG,13840.48,1,2074272.74,KG,1,1,INFO000041,V0,X,X,,,3000,F,RS,V000032,2000,1,20230620,20230620,20230620,20230918,INR,0001,CIF,DESTINATION PORT,84.2911,,,SALES07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CC000008,WBS-0010,6000000015,1000,BU02,,,ORD661147,,PC0002,,1000,,1,3,2025,5000000167,1,E,69.41,M,96032.87,INR,20250601,20250601,S,122,MAT00000043,1100,0002,V000015,5000000167,2023,1,501,MAT00000018,1000,0002,,V000021,50.716,L,84003.07,USD,2000,CC000016,6000000016,GR Material 167,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000168,10,MAT00000051,PO Item 168,2100,WH01,292.493,PC,47552.61,1,13908805.56,PC,1,1,INFO000022,I1,X,X,,X,1000,F,NB,V000015,1000,1,20251218,20251218,20251218,20260318,INR,NET60,DDP,DESTINATION PORT,83.9712,,,SALES08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CC000016,WBS-0013,6000000027,1000,BU03,,,,,PC0008,SAL,1000,,1,5,2023,5000000168,1,E,105.787,M,153473.66,EUR,20230830,20230830,S,122,MAT00000021,1100,WH01,V000033,5000000168,2024,1,502,MAT00000005,1100,WH01,BATCH67250,V000003,160.325,KG,165019.14,USD,3000,CC000007,6000000029,GR Material 168,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000169,10,MAT00000007,PO Item 169,2000,WH01,393.665,M,25518.12,1,10045590.71,KG,1,1,INFO000028,I0,X,X,,,3000,F,FO,V000037,1000,20,20230611,20230611,20230611,20230909,USD,0001,DAP,DESTINATION PORT,82.6123,,,SALES09,,1000000016.0,10.0,ZNB,PR Item 16,0002,293.872,KG,20250627.0,USER007,20.0,X,3.0,A,532.49,1.0,INR,REQ00000016,,1.0,CC000003,WBS-0020,6000000029.0,1000.0,BU02,,,ORD282256,,,PC0006,,2000.0,1,CC000019,WBS-0004,6000000028,1000,BU05,,,ORD874568,,PC0001,MFG,3000,,1,7,2025,5000000169,1,R,10.545,EA,15632.61,USD,20250520,20250520,S,102,MAT00000045,3000,0010,V000012,5000000169,2023,1,502,MAT00000020,1100,WH01,,V000031,142.737,M,694096.34,INR,3000,CC000018,6000000004,GR Material 169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000170,10,MAT00000036,PO Item 170,1000,0010,130.628,KG,49987.73,1,6529797.19,KG,1,1,INFO000050,V0,X,X,,,2000,F,RS,V000016,3000,3,20230425,20230425,20230425,20230724,EUR,0001,CIF,DESTINATION PORT,89.0761,,,SALES05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CC000010,WBS-0017,6000000014,1000,BU02,,,,,PC0005,,2000,,1,6,2024,5000000170,1,R,156.579,EA,743616.0,USD,20240813,20240813,S,122,MAT00000038,1000,WH01,V000030,5000000170,2023,1,101,MAT00000041,2100,0010,,V000002,23.638,KG,46806.08,EUR,2000,CC000006,6000000014,GR Material 170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000171,10,MAT00000047,PO Item 171,1100,0001,333.291,KG,19421.47,1,6473001.16,M,1,1,INFO000019,V2,X,X,,X,3000,F,FO,V000016,1000,20,20230912,20230912,20230912,20231211,USD,0002,DAP,DESTINATION PORT,82.2827,,,SALES10,,1000000163.0,10.0,RV,PR Item 163,WH01,336.398,M,20250831.0,USER007,20.0,X,1.0,K,45221.09,1.0,INR,REQ00000163,,1.0,CC000015,WBS-0005,6000000022.0,1000.0,BU04,,,,21970.0,,PC0005,,3000.0,1,CC000015,WBS-0015,6000000021,1000,BU04,,,,,PC0008,,2000,,1,6,2023,5000000171,1,R,107.781,PC,216048.94,USD,20230604,20230604,S,101,MAT00000006,1000,0002,V000013,5000000171,2023,1,502,MAT00000052,1100,0001,,V000007,38.219,EA,119720.67,EUR,3000,CC000014,6000000005,GR Material 171,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000172,10,MAT00000047,PO Item 172,1100,0010,216.423,M,13887.3,1,3005531.13,PC,1,1,INFO000024,I0,X,X,,,3000,F,NB,V000034,1000,20,20250220,20250220,20250220,20250521,INR,NET30,DAP,DESTINATION PORT,87.9272,,,SALES08,,1000000163.0,10.0,RV,PR Item 163,WH01,336.398,M,20250831.0,USER007,20.0,X,1.0,K,45221.09,1.0,INR,REQ00000163,,1.0,CC000015,WBS-0005,6000000022.0,1000.0,BU04,,,,21970.0,,PC0005,,3000.0,1,CC000010,WBS-0004,6000000004,1000,BU05,7584730597.0,10.0,ORD858243,,PC0009,FIN,1000,,1,4,2023,5000000172,1,W,9.869,PC,9325.55,USD,20231220,20231220,S,102,MAT00000039,3000,0002,V000028,5000000172,2024,1,102,MAT00000058,2100,0001,,V000004,67.702,L,53043.23,USD,3000,CC000005,6000000006,GR Material 172,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000173,10,MAT00000029,PO Item 173,3000,0010,171.966,PC,45394.48,1,7806307.15,L,1,1,INFO000002,V0,X,X,,X,1000,F,NB,V000038,3000,1,20230503,20230503,20230503,20230801,USD,0001,DAP,DESTINATION PORT,75.0506,,,SALES05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CC000006,WBS-0008,6000000012,1000,BU02,7641192909.0,30.0,,,PC0008,ADM,1000,,1,5,2023,5000000173,1,W,12.298,PC,41663.78,INR,20230103,20230103,H,102,MAT00000003,1100,WH01,V000010,5000000173,2024,1,502,MAT00000017,1100,WH01,BATCH56490,V000015,155.101,KG,360922.05,EUR,1000,CC000019,6000000025,GR Material 173,,5000000173.0,2024.0,20240411.0,20240411.0,20240411.0,USER008,MIGO,GR for PO 4500000173,DLV00000173,,4500000173.0,,101.0,,,,,,,,,,,,,,,,1,,0.0
4500000174,10,MAT00000025,PO Item 174,2000,0002,306.724,EA,27674.7,1,8488494.68,KG,1,1,INFO000032,I1,X,X,,,1000,F,NB,V000013,2000,20,20230104,20230104,20230104,20230404,EUR,NET30,FOB,DESTINATION PORT,83.0633,C000027,,SALES05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CC000009,WBS-0010,6000000002,1000,BU05,,,,,PC0003,,2000,,1,7,2025,5000000174,1,R,81.499,PC,315491.5,INR,20251105,20251105,H,101,MAT00000024,2100,0001,V000010,5000000174,2025,1,102,MAT00000030,3000,WH01,,V000021,15.266,PC,57603.73,INR,3000,CC000020,6000000012,GR Material 174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000175,10,MAT00000003,PO Item 175,2000,WH01,371.596,EA,18887.37,1,7018471.14,EA,1,1,INFO000028,I0,X,X,,,1000,F,ZUB,V000015,3000,1,20230526,20230526,20230526,20230824,USD,0001,DAP,DESTINATION PORT,76.9537,,,SALES10,,1000000180.0,10.0,RS,PR Item 180,0002,395.492,M,20250203.0,USER014,1.0,X,4.0,P,1648.23,1.0,EUR,REQ00000180,,1.0,CC000011,WBS-0009,6000000009.0,1000.0,BU03,,,,,,PC0005,,3000.0,1,CC000010,WBS-0010,6000000016,1000,BU01,,,,,PC0003,FIN,1000,,1,6,2023,5000000175,1,R,70.488,KG,18243.58,INR,20230711,20230711,H,101,MAT00000017,1000,WH01,V000023,5000000175,2025,1,501,MAT00000021,2100,0010,,V000029,38.537,KG,52462.91,USD,3000,CC000006,6000000003,GR Material 175,,5000000175.0,2025.0,20250709.0,20250709.0,20250709.0,USER008,MIGO,GR for PO 4500000175,DLV00000175,SLIP117987,4500000175.0,X,101.0,,,,,,,,,,,,,,,,1,156.0,0.0
4500000176,10,MAT00000017,PO Item 176,3000,WH01,125.092,M,8423.98,1,1053772.51,L,1,1,INFO000044,I1,X,X,,,3000,F,RS,V000025,2000,20,20251125,20251125,20251125,20260223,EUR,0002,DDP,DESTINATION PORT,71.1658,,,SALES06,,1000000033.0,10.0,NB,PR Item 33,WH01,463.571,KG,20250616.0,USER011,3.0,01,4.0,A,13403.61,1.0,EUR,REQ00000033,,1.0,CC000017,WBS-0013,6000000008.0,1000.0,BU05,4459716271.0,20.0,ORD102805,,,PC0002,,1000.0,1,CC000006,WBS-0009,6000000002,1000,BU04,,,,,PC0008,FIN,1000,,1,1,2023,5000000176,1,W,40.104,EA,6388.1,INR,20230603,20230603,H,122,MAT00000054,3000,0010,V000012,5000000176,2023,1,501,MAT00000053,3000,0002,,V000021,124.076,L,608890.38,USD,1000,CC000003,6000000014,GR Material 176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000177,10,MAT00000017,PO Item 177,2000,0010,220.705,L,11862.2,1,2618046.85,PC,1,1,INFO000048,I0,X,X,,,2000,F,ZUB,V000004,3000,1,20231205,20231205,20231205,20240304,INR,NET60,DAP,DESTINATION PORT,78.1428,C000024,,SALES04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CC000006,WBS-0006,6000000003,1000,BU05,,,ORD991638,,PC0007,,2000,,1,4,2023,5000000177,1,W,80.735,M,381498.63,USD,20230801,20230801,H,102,MAT00000011,1000,WH01,V000020,5000000177,2024,1,102,MAT00000059,1100,0002,BATCH84752,V000031,6.45,L,15373.87,EUR,1000,CC000016,6000000009,GR Material 177,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000178,10,MAT00000012,PO Item 178,2100,0002,481.24,M,10885.53,1,5238552.46,KG,1,1,INFO000029,I0,X,X,,,3000,F,RS,V000018,2000,1,20241111,20241111,20241111,20250209,USD,0001,DDP,DESTINATION PORT,86.7723,,,SALES05,,1000000091.0,10.0,RS,PR Item 91,0002,391.805,PC,20240202.0,USER003,2.0,X,3.0,K,30854.16,1.0,EUR,REQ00000091,,1.0,CC000018,WBS-0008,6000000029.0,1000.0,BU01,,,,,,PC0006,,2000.0,1,CC000005,WBS-0007,6000000011,1000,BU03,,,,81211.0,PC0006,,1000,,1,2,2023,5000000178,1,R,41.313,EA,173047.42,INR,20231129,20231129,H,122,MAT00000050,3000,0010,V000037,5000000178,2025,1,502,MAT00000003,3000,0001,,V000024,85.696,M,315641.46,EUR,3000,CC000014,6000000009,GR Material 178,,5000000178.0,2025.0,20251216.0,20251216.0,20251216.0,USER011,MIGO,GR for PO 4500000178,DLV00000178,SLIP685498,4500000178.0,,501.0,411.862,25.361,0.0,0.0,12.978,0.0,2025.0,3.0,438.236,37.655,13736.92,B,PD,M,7179.0,1,683.0,0.0
4500000179,10,MAT00000040,PO Item 179,2100,0002,329.826,L,12352.38,1,4074136.09,L,1,1,INFO000037,I0,X,X,,,3000,F,FO,V000037,2000,3,20241223,20241223,20241223,20250323,EUR,0001,DDP,DESTINATION PORT,87.8035,,,SALES02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CC000016,WBS-0007,6000000002,1000,BU02,,,,,PC0001,,2000,,1,4,2024,5000000179,1,Q,31.464,PC,83801.67,USD,20240811,20240811,S,122,MAT00000037,3000,0010,V000001,5000000179,2024,1,501,MAT00000048,3000,WH01,,V000031,156.468,KG,748557.91,INR,1000,CC000017,6000000017,GR Material 179,,5000000179.0,2024.0,20240115.0,20240115.0,20240115.0,USER010,MIGO,GR for PO 4500000179,DLV00000179,SLIP596947,4500000179.0,,102.0,,,,,,,,,,,,,,,,1,,1.0
4500000180,10,MAT00000013,PO Item 180,2100,0010,449.458,L,46310.67,1,20814701.12,EA,1,1,INFO000023,I1,X,X,,,1000,F,NB,V000031,1000,10,20240221,20240221,20240221,20240521,USD,NET60,DDP,DESTINATION PORT,78.7297,,,SALES09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CC000004,WBS-0019,6000000021,1000,BU03,,,,,PC0007,,3000,,1,2,2023,5000000180,1,W,95.284,M,83570.74,USD,20230909,20230909,H,102,MAT00000042,2000,0010,V000026,5000000180,2025,1,501,MAT00000014,3000,0001,BATCH61005,V000004,28.424,KG,14940.8,INR,3000,CC000016,6000000006,GR Material 180,,,,,,,,,,,,,,,823.688,23.654,0.0,0.0,4.227,0.0,2025.0,2.0,498.813,629.569,296841.74,C,PD,M,7124.0,1,,
4500000181,10,MAT00000023,PO Item 181,3000,0001,447.336,PC,15845.81,1,7088401.26,KG,1,1,INFO000048,V2,X,X,,,2000,F,ZUB,V000028,1000,3,20230908,20230908,20230908,20231207,INR,NET30,EXW,DESTINATION PORT,79.7449,,1200.0,SALES04,,1000000120.0,10.0,RS,PR Item 120,0010,352.567,M,20250622.0,USER002,2.0,04,2.0,P,9720.54,1.0,USD,REQ00000120,,1.0,CC000006,WBS-0002,6000000010.0,1000.0,BU03,2263732197.0,30.0,ORD793300,,,PC0003,,1000.0,1,CC000017,WBS-0012,6000000026,1000,BU03,3079537716.0,30.0,,,PC0001,,3000,,1,1,2023,5000000181,1,Q,120.359,KG,544133.36,INR,20230927,20230927,S,101,MAT00000056,1100,0002,V000013,5000000181,2023,1,502,MAT00000033,1100,0001,,V000001,137.514,PC,190732.01,USD,3000,CC000018,6000000004,GR Material 181,,5000000181.0,2023.0,20231126.0,20231126.0,20231126.0,USER019,MIGO,GR for PO 4500000181,DLV00000181,,4500000181.0,,101.0,,,,,,,,,,,,,,,,1,-574.0,1.0
4500000182,10,MAT00000003,PO Item 182,1100,0001,389.303,EA,15082.19,1,5871541.81,PC,1,1,INFO000037,I0,X,X,,,2000,F,NB,V000036,2000,1,20250101,20250101,20250101,20250401,EUR,NET30,DAP,DESTINATION PORT,73.1991,,,SALES05,,1000000127.0,10.0,ZNB,PR Item 127,0010,47.399,M,20250621.0,USER008,20.0,03,3.0,K,17669.95,1.0,INR,REQ00000127,,1.0,CC000019,WBS-0027,6000000016.0,1000.0,BU05,,,,,,PC0001,,1000.0,1,CC000006,WBS-0002,6000000026,1000,BU03,,,,,PC0004,,3000,,1,7,2025,5000000182,1,Q,53.538,M,202945.32,USD,20250310,20250310,H,101,MAT00000029,3000,0010,V000029,5000000182,2025,1,501,MAT00000008,1000,0002,BATCH11301,V000026,131.273,KG,254754.6,EUR,1000,CC000015,6000000024,GR Material 182,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000183,10,MAT00000058,PO Item 183,1000,0002,352.971,KG,15755.07,1,5561082.81,EA,1,1,INFO000002,I0,X,X,,X,3000,F,NB,V000032,1000,20,20230803,20230803,20230803,20231101,EUR,0002,FOB,DESTINATION PORT,86.2148,,,SALES09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CC000004,WBS-0002,6000000027,1000,BU02,,,,,PC0003,,2000,,1,6,2024,5000000183,1,Q,29.783,M,29368.17,USD,20240620,20240620,S,122,MAT00000003,1100,0001,V000034,5000000183,2024,1,102,MAT00000014,3000,0002,,V000033,16.459,L,72691.78,EUR,1000,CC000001,6000000022,GR Material 183,X,5000000183.0,2024.0,20240907.0,20240907.0,20240907.0,USER012,MIGO,GR for PO 4500000183,DLV00000183,SLIP162471,4500000183.0,,101.0,,,,,,,,,,,,,,,,1,,0.0
4500000184,10,MAT00000017,PO Item 184,1100,0002,285.272,EA,33858.64,1,9658921.95,L,1,1,INFO000043,V1,X,X,,,1000,F,ZUB,V000008,1000,1,20230729,20230729,20230729,20231027,USD,2/10NET30,CIF,DESTINATION PORT,83.4618,,,SALES06,,1000000088.0,10.0,RS,PR Item 88,0002,386.262,PC,20250316.0,USER019,1.0,X,1.0,P,35721.17,1.0,EUR,REQ00000088,,1.0,CC000009,WBS-0015,6000000013.0,1000.0,BU05,2444812497.0,10.0,,,,PC0008,,3000.0,1,CC000011,WBS-0001,6000000002,1000,BU03,5111732824.0,30.0,,,PC0002,,1000,,1,6,2025,5000000184,1,W,15.446,PC,38792.92,USD,20250927,20250927,H,121,MAT00000032,2100,0010,V000002,5000000184,2024,1,102,MAT00000036,1100,0002,,V000010,199.808,M,148823.91,INR,2000,CC000008,6000000013,GR Material 184,,5000000184.0,2024.0,20240520.0,20240520.0,20240520.0,USER007,MIGO,GR for PO 4500000184,DLV00000184,,4500000184.0,,101.0,,,,,,,,,,,,,,,,1,-300.0,0.0
4500000185,10,MAT00000011,PO Item 185,2100,0001,63.645,KG,14749.36,1,938723.02,KG,1,1,INFO000029,I0,X,X,,X,3000,F,NB,V000035,1000,10,20230214,20230214,20230214,20230515,INR,0002,DAP,DESTINATION PORT,76.1319,,,SALES08,,1000000069.0,10.0,NB,PR Item 69,0002,379.675,KG,20241224.0,USER003,20.0,01,4.0,P,32783.6,1.0,EUR,REQ00000069,,1.0,CC000020,WBS-0019,6000000020.0,1000.0,BU04,,,,45683.0,,PC0002,ADM,3000.0,1,CC000007,WBS-0003,6000000004,1000,BU01,,,,,PC0001,MFG,1000,,1,7,2025,5000000185,1,E,140.746,EA,603092.22,USD,20250909,20250909,H,121,MAT00000044,1100,0002,V000003,5000000185,2025,1,502,MAT00000032,2100,WH01,,V000026,90.363,KG,338962.95,USD,3000,CC000020,6000000009,GR Material 185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000186,10,MAT00000044,PO Item 186,1100,0001,423.975,L,47984.89,1,20344393.74,KG,1,1,INFO000010,V2,X,X,,,1000,F,RS,V000036,3000,1,20250701,20250701,20250701,20250929,USD,NET60,DDP,DESTINATION PORT,73.7354,,,SALES10,,1000000051.0,10.0,RS,PR Item 51,0002,367.334,EA,20240901.0,USER013,1.0,X,2.0,F,49884.7,1.0,EUR,REQ00000051,,1.0,CC000007,WBS-0006,6000000024.0,1000.0,BU01,,,ORD405407,,,PC0008,,3000.0,1,CC000006,WBS-0003,6000000001,1000,BU01,,,,,PC0010,,2000,,1,3,2025,5000000186,1,W,107.7,KG,513695.53,INR,20251108,20251108,S,101,MAT00000034,1100,0010,V000005,5000000186,2024,1,102,MAT00000007,2000,0001,,V000020,39.643,M,58398.58,USD,2000,CC000011,6000000024,GR Material 186,,,,,,,,,,,,,,,856.111,6.551,0.0,0.0,12.745,0.0,2025.0,12.0,261.92,301.83,320635.5,B,PD,M,7171.0,1,,
4500000187,10,MAT00000040,PO Item 187,1100,0010,449.605,KG,8664.54,1,3895620.51,EA,1,1,INFO000036,I0,X,X,,,3000,F,FO,V000028,2000,10,20231121,20231121,20231121,20240219,INR,NET60,DDP,DESTINATION PORT,83.1799,,,SALES01,,1000000183.0,10.0,NB,PR Item 183,WH01,92.554,PC,20250116.0,USER006,2.0,X,3.0,A,39803.72,1.0,EUR,REQ00000183,,1.0,CC000017,WBS-0003,6000000019.0,1000.0,BU03,,,,,,PC0002,,1000.0,1,CC000003,WBS-0002,6000000004,1000,BU02,,,,,PC0010,,3000,,1,2,2024,5000000187,1,E,10.535,L,26423.7,USD,20240229,20240229,H,101,MAT00000043,2100,0010,V000008,5000000187,2025,1,102,MAT00000046,2000,0001,,V000010,125.448,L,619548.26,INR,3000,CC000002,6000000016,GR Material 187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000188,10,MAT00000054,PO Item 188,2000,0001,467.998,M,32624.3,1,15268107.15,PC,1,1,INFO000027,V2,X,X,,X,1000,F,FO,V000024,2000,10,20230712,20230712,20230712,20231010,USD,0002,EXW,DESTINATION PORT,84.2462,,,SALES08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CC000016,WBS-0002,6000000014,1000,BU02,,,,,PC0009,,1000,,1,4,2023,5000000188,1,Q,90.999,M,295919.73,INR,20230626,20230626,S,121,MAT00000051,2100,0001,V000003,5000000188,2023,1,501,MAT00000058,2100,WH01,BATCH83519,V000015,27.757,KG,100522.74,EUR,1000,CC000006,6000000027,GR Material 188,X,5000000188.0,2023.0,20230829.0,20230829.0,20230829.0,USER014,MIGO,GR for PO 4500000188,DLV00000188,SLIP989980,4500000188.0,X,501.0,,,,,,,,,,,,,,,,1,,1.0
4500000189,10,MAT00000028,PO Item 189,1100,0010,397.194,PC,27251.69,1,10824207.76,M,1,1,INFO000003,I1,X,X,,,3000,F,FO,V000036,1000,3,20231031,20231031,20231031,20240129,INR,0001,EXW,DESTINATION PORT,87.4962,,1100.0,SALES04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CC000016,WBS-0010,6000000018,1000,BU03,,,,,PC0005,,2000,CA956113,1,3,2025,5000000189,1,Q,69.369,L,91229.39,EUR,20250319,20250319,H,101,MAT00000056,1100,WH01,V000008,5000000189,2025,1,501,MAT00000052,3000,0010,BATCH88266,V000007,45.294,KG,175202.69,INR,3000,CC000013,6000000017,GR Material 189,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000190,10,MAT00000018,PO Item 190,3000,0001,46.386,M,8804.72,1,408415.74,M,1,1,INFO000044,I0,X,X,,,1000,F,FO,V000014,3000,10,20240502,20240502,20240502,20240731,EUR,2/10NET30,EXW,DESTINATION PORT,84.3379,,,SALES03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CC000014,WBS-0016,6000000023,1000,BU01,2282044148.0,10.0,,,PC0001,,1000,,1,7,2024,5000000190,1,R,157.756,PC,232440.96,EUR,20240502,20240502,S,102,MAT00000023,1000,WH01,V000026,5000000190,2025,1,102,MAT00000033,2000,0010,,V000012,86.171,L,166841.76,INR,2000,CC000004,6000000021,GR Material 190,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4500000191,10,MAT00000010,PO Item 191,3000,0010,52.049,EA,49556.45,1,2579363.67,M,1,1,INFO000034,V2,X,X,L,,2000,F,ZUB,V000019,1000,1,20251111,20251111,20251111,20260209,EUR,NET30,EXW,DESTINATION PORT,71.6104,,,SALES01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CC000002,WBS-0005,6000000018,1000,BU02,,,,,PC0001,SAL,3000,,1,7,2023,5000000191,1,R,112.073,PC,254365.09,INR,20230815,20230815,H,122,MAT00000033,2100,0010,V000004,5000000191,2024,1,102,MAT00000038,1000,0002,BATCH36025,V000010,59.886,PC,219569.17,EUR,3000,CC000020,6000000009,GR Material 191,,5000000191.0,2024.0,20240505.0,20240505.0,20240505.0,USER017,MIGO,GR for PO 4500000191,DLV00000191,SLIP990586,4500000191.0,,101.0,,,,,,,,,,,,,,,,1,,1.0
4500000192,10,MAT00000030,PO Item 192,2000,0002,125.961,L,41630.94,1,5243874.83,PC,1,1,INFO000015,I1,X,X,,,3000,F,FO,V000040,2000,2,20251029,20251029,20251029,20260127,INR,NET30,CIF,DESTINATION PORT,83.0667,,,SALES05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CC000009,WBS-0008,6000000026,1000,BU03,,,ORD139110,,PC0002,,1000,,1,6,2025,5000000192,1,E,199.016,KG,193702.64,USD,20250109,20250109,H,121,MAT00000023,2000,WH01,V000031,5000000192,2025,1,102,MAT00000047,2100,0002,BATCH20198,V000007,25.993,PC,70094.77,USD,3000,CC000013,6000000022,GR Material 192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
